retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,timestamp
4,5,13,0,0,305,2025-05-17 17:32:38
10,5,27,0,0,576,2025-05-17 18:17:50
11,6,34,0,0,707,2025-05-17 19:33:09
12,8,36,0,0,785,2025-05-17 21:03:32
13,10,38,0,0,846,2025-05-17 22:18:53
13,12,38,0,0,917,2025-05-17 23:49:19
13,12,40,0,0,972,2025-05-18 01:19:45
13,14,40,0,0,1015,2025-05-18 02:50:10
13,15,42,0,0,1070,2025-05-18 05:20:48
13,15,42,0,0,1085,2025-05-18 06:21:02
13,15,44,1,0,1111,2025-05-18 08:51:39
14,15,46,1,0,1125,2025-05-18 11:07:13
14,15,47,1,0,1137,2025-05-18 12:52:39
14,16,47,1,0,1158,2025-05-18 14:38:06
14,17,50,1,0,1196,2025-05-18 16:23:33
15,19,51,1,0,1252,2025-05-18 19:39:23
15,19,51,1,0,1275,2025-05-18 22:55:15
15,19,51,1,0,1295,2025-05-19 01:40:57
16,19,52,1,0,1317,2025-05-19 04:11:36
17,19,52,1,0,1333,2025-05-19 06:27:10
17,19,53,1,0,1340,2025-05-19 07:57:33
17,19,53,1,0,1344,2025-05-19 10:28:10
17,19,53,1,0,1346,2025-05-19 13:28:56
17,19,53,1,0,1358,2025-05-19 18:17:26
17,19,53,1,0,1367,2025-05-19 21:18:12
17,19,55,1,0,1370,2025-05-19 23:48:51
17,19,55,1,0,1373,2025-05-20 02:19:30
17,19,55,1,0,1374,2025-05-20 04:50:07
17,19,55,1,0,1377,2025-05-20 06:50:37
17,19,55,1,0,1379,2025-05-20 09:51:22
17,19,55,1,0,1380,2025-05-20 12:06:56
17,19,55,1,0,1384,2025-05-20 14:52:38
17,19,55,1,0,1387,2025-05-20 16:38:05
17,19,55,1,0,1389,2025-05-20 19:08:43
17,19,55,1,0,1391,2025-05-20 20:54:08
0,0,0,0,0,0,2025-05-17 17:13:00
